"Quarto de banho de empregada ficam fora do apto com acesso pelo hall de escada.""",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,900000,1245,411,Mensalmente,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Casa Mineira,263790,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Engenheiro Octávio Goulart Penna,290,30210270,,,5,2,5,700,,Não,4,"No primeiro andar temos 4 salas amplas com comunicação para varanda . lareira, barzinho com adega, lavabo, cozinha, área de serviço e DCE. Nesse piso temos  acesso para a área externa que possui churrasqueira e jardim. No piso superior temos 5 quartos, sendo 2 suítes e estas com varanda com uma vista linda!",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2900000,,780,Mensalmente,,,,,,893588164,,2022-03-12 10:41,ok-img (2022-03-12 12:32:30),,,
Casa Mineira,364524,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Mangabeira,204,30350170,1,101,3,0,1,100,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,470000,330,130,Mensalmente,,,,,,893588166,,2022-03-12 10:42,erro-pag_fotos,,,
Casa Mineira,245889,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Jornalista Jair Silva,168,30310290,3,201,4,1,3,180,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1100000,,,Mensalmente,,,,,,893588168,,2022-03-12 10:43,ok-img (2022-03-12 12:34:08),,,
Casa Mineira,275823,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Cabo Verde,190,30310260,1,105,3,1,1,90,,Não,1,Possui uma sala de estar e sala de jantar. Transformou o banho social em uma suíte e lavabo. E POSSIVEL FAZER A SEGUNDA SUITE OU BANHO SOCIAL,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,405000,350,164,Mensalmente,,,,,,893588177,,2022-03-12 10:45,ok-img (2022-03-12 12:35:16),,,
Casa Mineira,403580,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Leopoldina,604,30330230,5,502,4,2,4,142,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1750000,,,Mensalmente,,,,,,893588179,,2022-03-12 10:46,erro-sem_imgs,,,
Casa Mineira,407431,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Leopoldina,604,30330230,3,302,4,2,4,326,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2600000,,,Mensalmente,,,,,,893588180,,2022-03-12 10:47,erro-sem_imgs,,,
Casa Mineira,407447,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Leopoldina,604,30330230,8,802,4,2,5,284,,Não,4,1 VAGA PARA CARRO ELÉTRICO,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3250000,,,Mensalmente,,,,,,893590618,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:22,,,,
Casa Mineira,270315,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Ouro Fino,60,30310110,3,301,2,1,3,68,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,776940,,,Mensalmente,,,,,,893588186,,2022-03-12 10:49,ok-img (2022-03-12 12:35:59),,,
Casa Mineira,272827,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Abre Campo,400,30350190,0,Vários,3,1,2,70,,Não,2,Acabamento diferenciado,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,693549,,,Mensalmente,,,,,,893588188,,2022-03-12 10:50,ok-img (2022-03-12 12:36:49),,,
Casa Mineira,394012,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Ajax Correa Rabello,31,30210040,,,4,1,3,380,,Não,4,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1900000,,,Mensalmente,,,,,,893588189,Barra de pesquisa não encontrada,2022-03-12 10:52,ok-img (2022-03-12 12:38:11),,,
Casa Mineira,371123,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Parentins,15,30360620,8,801,4,3,4,212,,Não,5,Um dos quartos foi transformado em closet.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2990000,4087,1450,Mensalmente,,,,,,893588197,,2022-03-12 10:54,ok-img (2022-03-12 12:41:34),,,
Casa Mineira,279573,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Campanha,128,30310770,14,1402,4,2,4,141,,Não,3,01 Sala para 03 ambientes.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2150000,,,Mensalmente,,,,,,893588199,,2022-03-12 10:55,ok-img (2022-03-12 12:43:40),,,
Casa Mineira,270201,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Califórnia,239,30315500,4,402,2,1,2,63,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,720000,,,Mensalmente,,,,,,893588202,,2022-03-12 10:56,ok-img (2022-03-12 12:44:42),,,
Casa Mineira,236735,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São João do Paraíso,297,30315450,2,Ap 201,3,1,2,96,,Não,2,"Reformado, varanda integrada à suíte, banheiros novinhos e muito bonitos. Pia de mármore na suíte",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,595000,350,165,Mensalmente,,,,,,893588204,,2022-03-12 10:57,ok-img (2022-03-12 12:45:51),,,
Casa Mineira,430139,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Arduino Bolivar,91,30350140,3,301,4,3,4,145,,Não,3,"Apartamento modelo da construtora Patrimar. Todo montado e decorado, maravilhoso. Projeto de iluminação em todos os cômodos. Ar condicionado instalado. O apartamento será entregue em seu estado atual, com todos os armários planejados, móveis e eletrodomésticos. - A planta do apartamento foi alterada para 3 quartos, sendo 3 suítes. Abriu um quarto incorporando a sala - fácil voltar (sala muito espaçosa para 4 ambientes). Suite master com closet. Lavabo. Cozinha com passa-prato. - Área de serviços e DCE. Lazer completo: Piscinas climatizadas: infantil e adulto com raia de 20m - Deck e prainha. Sauna, ducha e repouso. Espaço massagem. Espaço kids. Playground Total Safe. Pet Place. Salão de festas com home theather. Espaço gourmet. Fitness com terraço funcional. Terraço Cross fit. Varanda para jogos. Praça do fogo.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2350000,,,Mensalmente,,,,,,893588207,,2022-03-12 10:58,erro-sem_imgs,,,
Casa Mineira,254993,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Santo Antônio do Monte,661,30330220,0,02 Bloco 3,2,1,2,72,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,255000,260,135,Mensalmente,,,,,,893588212,,2022-03-12 10:59,ok-img (2022-03-12 12:46:47),,,
Casa Mineira,367192,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Barcelona,226,30360260,4,4,3,1,2,125,,Não,1,"apartamento com vista definitiva por ele fica de fundos para a Rua Barcelona, apartamento com muito potencial, quartos amplos e muito bem ventilados. Chegando pela garagem nao ha nenhum lance de escada, chegando pela rua desce 2 lances.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,520000,734,,Mensalmente,,,,,,893588215,,2022-03-12 11:00,ok-img (2022-03-12 12:47:53),,,
Casa Mineira,99868,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,RUA ARRUDAS,383,30360400,,,4,0,4,367,,Não,3,". Lote: Zoneamento ZAR, CA 1.0, área 360M , frente 12M X fundos 30M, geomatria retangular, declive, murado / Sugestão de construção: Só casa. Casa: Área cosntruída 367M , área descoberta 176M  / Espaço amplo no 3  nível p/ festa. 1  Andar: 3 salas, 2 varandas, 4 quartos, 4 banhos sendo 1 social e 2 suítes ambos c/ box blindex, lavabo, hidro na suíte, closet, cozinha ampla e clara, despensa. 2  Andar: Escada em madeira e granito, sala, varanda, escritório amplo c/ entrada da parte de baixo. Garagem: 3 vagas sendo 2 coberta, 1 descoberta e em linha. Espaço amplo que cabem 4 carros.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1400000,,,Mensalmente,,,,,,893588218,,2022-03-12 11:02,erro-img_pequena,,,
Casa Mineira,266387,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Cônsul Robert Levy,369,30350710,,,4,2,6,543,,Não,4,"Coluna central da casa em pedra São Thomé, decora todos os andares da casa, casa possui uma vista privilegiada, madeiramento impecável de toda a casa, espaço de lazer fantástico, casa possui boate, e espaço para recepções festivas com acesso independente a areá intima da casa.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2600000,,,Mensalmente,,,,,,893588223,,2022-03-12 11:03,ok-img (2022-03-12 12:51:17),,,
Casa Mineira,424647,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Germano Torres,9,30310040,5,501,1,0,2,100,,Não,2,Jacuzzi,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,634,361,Mensalmente,,,,,,893590625,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:23,,,,
Casa Mineira,254956,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida do Contorno,7315,30110047,,901,1,0,1,27,,Não,1,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,295000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,,,
Casa Mineira,395362,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bolívia,113,30330360,12,1201,3,1,2,110,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,500000,,,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,,,
Casa Mineira,409321,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São João do Paraíso,265,30315450,4,401,3,1,2,108,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,750000,950,,Mensalmente,,,,,,893588233,,2022-03-12 11:07,erro-sem_imgs,,,
Casa Mineira,230789,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Lavras,150,30330010,18,1803,1,1,1,31,,Não,0,"Quarto moderno, finamente decorado e mobiliado com interior em madeira clara oferece Wi-Fi gratuito, TV com tela plana, dock para iPod/iPhone, além de frigobar e escrivaninha.",DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,,265,Mensalmente,,,,,,893590641,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:26,,,,
Casa Mineira,351504,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Abre Campo,496,30350190,4,402,2,1,2,65,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,380000,350,,Mensalmente,,,,,,893590651,Elemento não encontrado na pagina 'Aluguel',2022-03-14 18:27,,,,
Casa Mineira,428430,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Patagônia,515,30320135,10,1001,3,3,3,170,,Não,2,,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1080000,,,Mensalmente,,,,,,893590659,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:28,,,,
Casa Mineira,411023,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua do Uruguai,966,30310300,9,901,3,1,1,100,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,695000,1400,,Mensalmente,,,,,,893588243,,2022-03-12 11:12,erro-sem_imgs,,,
Casa Mineira,274619,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Mar de Espanha,745,30330270,5,Apto 506,3,0,1,100,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,350000,,105,Mensalmente,,,,,,893588248,,2022-03-12 11:14,ok-img (2022-03-12 12:54:03),,,
Casa Mineira,277105,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Teixeira de Freitas,755,30350180,3,302,3,1,3,190,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,570000,600,212,Mensalmente,,,,,,893590669,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:30,,,,
Casa Mineira,338790,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Matipó,455,30350210,3,301,4,1,2,153,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,580000,750,210,Mensalmente,,,,,,893588250,,2022-03-12 11:17,ok-img (2022-03-12 12:57:39),,,
Casa Mineira,387568,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Santo Antônio do Monte,630,30330220,1,101,3,1,2,90,,Não,1,"Imovel em excelente estado de conservação, 03 quartos, suite, rico em armarios e varanda",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,450000,1150,165,Mensalmente,,,,,,893588254,,2022-03-12 11:18,ok-img (2022-03-12 12:59:27),,,
Casa Mineira,422230,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Luiza Carvalho Torres,60,30350280,3,302 B,3,1,2,85,,Não,1,"Posição privilegiada com vista para o bairro. Subindo a rampa, terceira vaga a direira ( 302 B )",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,315000,430,169,Mensalmente,,,,,,893588256,,2022-03-12 11:19,erro-sem_imgs,,,
Casa Mineira,277818,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Carangola,145,30330240,3,506,4,1,3,200,,Não,1,"1° nível: 3 salas - cozinha - 2 quartos - 1 banho social  escada em alvenaria 2°nível: 1 sala - 2 quartos sendo 1 suite com closet - 1 banho social - área de serviços muito espaçosa - DCE - pequeno terraço com saída  pela sala,  vaga demarcada, mas com sistema de rodízio, podendo ser sob toldo ou pilotis",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,790000,580,,Mensalmente,,,,,,E,Elemento não encontrado na pagina 'Detalhe do imovel',,,,,
Casa Mineira,271618,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Professor Aníbal Mattos,184,30350220,2,202,3,1,2,95,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,480000,600,,Mensalmente,,,,,,893588262,,2022-03-12 11:22,ok-img (2022-03-12 13:00:34),,,
Casa Mineira,270531,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida dos Bandeirantes,1215,30310403,1,101,4,1,3,135,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1080000,1200,286,Mensalmente,,,,,,893588264,,2022-03-12 11:24,ok-img (2022-03-12 13:04:32),,,
Casa Mineira,273815,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua São João Evangelista,775,30330140,8,804,5,2,3,333,,Não,3,2 sacadas incorporadas a sala e uma suíte possui uma varanda. Banheiros foram reformados. Cobertura Linear,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1500000,1135,332,Mensalmente,,,,,,893590686,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:32,,,,
Casa Mineira,410640,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Uruguai,856,30315540,1,102,4,1,2,200,,Não,2,Apartamento está lindo! Tirou o quarto de empregada para aumentar a cozinha e fazer uma despensa. Área de serviço com ligação para área externa privativa do apartamento.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,850000,1400,,Mensalmente,,,,,,893588268,,2022-03-12 11:26,erro-sem_imgs,,,
Casa Mineira,111821,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,RUA  QUINTILIANO SILVA,99,30350040,,99A e 115,3,0,1,314,,Não,0,". Lote: Área 741M , geometria trapezoidal, plano, murado.
 Casa: Área construída 314M , área descobeta 427M  / Ideal p/ clínica, escritório e restaurante.
 1  Andar: Sala, banho social.
 2  Andar: 3 quartos, banho social / São duas casas, uma está tombada e um terreno.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3800000,,,Mensalmente,,,,,,E,,,,,,
Casa Mineira,410080,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Bolívia,322,30330360,1,102,3,1,2,100,,Não,1,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,390000,300,98,Mensalmente,,,,,,1,Este imóvel está fora da área de atuação de aluguel.,,,,,
Casa Mineira,99005,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,RUA RAUL POMPEIA,252,30330080,,601,4,2,5,290,,Não,4,"* Frente * Varanda / Sacada * Claro / Arejado * Ofurô * Área de Servico * Box Despejo * Banho Empregada * Quarto Empregada * Vista Panorâmica * Acabamento Luxo * Teto Rebaixado * Iluminação Planejada * Decorado * Churrasqueira * Espaço Gourmet * Ducha * Ofurô. Prédio: Luxo, recuado c/ jardim, hall decorado, excelente localização. Cob. Duplex 1  nível: Área útil 145m , 4 quartos, closet, 1 sala p/ 2 ambientes c/ varanda integrada, 4 banhos sendo 1 social e 2 suítes todos c/ box de blindex, lavabo, cozinha planejada, área de serviço, dce / Teto rebaixado, projeto iluminação, decorado. 2  nível: Área útil 145m , área construída 60m , terraço 85m , escada em granito, 1 sala p/ 2 ambientes, lavabo, piscina ofurô, churrasqueira, pia, ducha, espaço gourmet / Linda vista. Garagem: 4 vagas cobertas sendo 2 livres e 2 em linha / Cabem 5 carros.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2200000,,,Mensalmente,,,,,,1,Elemento não encontrado na pagina 'Detalhe do imovel',,,,,
Casa Mineira,396414,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Casa,Rua Abel Araújo,284,30350582,,,3,1,3,350,,Não,4,Espaço gourmet.  dependencia de emprergada :02,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,2250000,,530,Mensalmente,,,,,,893588272,,2022-03-12 11:31,ok-img (2022-03-12 13:06:41),,,
Casa Mineira,280626,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua João Antônio Azeredo,220,30320610,11,1102,4,3,5,329,,Não,4,"1º Nível: Sala com lavabo e varanda, cozinha, dce. Parte externa com espaço gourmet, sauna, banheiro e piscina aquecida. 2º Nível: Escada em mármore, 3 suítes. Planta original 2 suítes e 2 semi suítes. 1 suíte foi transformada em sala.",DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,3500000,4500,1400,Mensalmente,,,,,,893590702,Elemento não encontrado na pagina 'Detalhe do imovel',2022-03-14 18:35,,,,
Casa Mineira,338451,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Albita,480,30310160,3,301,3,1,2,92,,Não,1,Obs.Banho da suíte sem instalação hidráulica para chuveiro. Vaga de garagem numerada.,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,430000,370,130,Mensalmente,,,,,,893588279,,2022-03-12 11:34,ok-img (2022-03-12 13:07:59),,,
Casa Mineira,280327,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Deputado Álvaro Sales,426,30350250,4,403,3,1,2,100,,Não,2,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,440000,0,0,Mensalmente,,,,,,893588282,,2022-03-12 11:35,ok-img (2022-03-12 13:09:53),,,
Casa Mineira,278443,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Primavera,112,30330260,1,302,3,1,2,98,,Não,2,Todas as luminárias e lâmpadas do apartamento são de led e fazem parte do imóvel.,DESOCUPADO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,960000,940,495,Mensalmente,,,,,,893588285,,2022-03-12 11:36,ok-img (2022-03-12 13:11:50),,,
Casa Mineira,279398,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Rua Califórnia,377,30315500,2,200,4,2,4,222,,Não,3,,PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,1600000,,,Mensalmente,,,,,,893588290,,2022-03-12 11:37,ok-img (2022-03-12 13:14:48),,,
Casa Mineira,412359,22/02/2022,Sim,[FS-CM],Secretaria Casa Mineira,3125333000,secretaria@casamineira.com,Sim,,,Apartamento,Avenida Prudente de Morais,59,30350093,1,102,3,1,2,190,,Não,2,"Área privativa de fundos, sem grande interferência de barulho da Avenida Prudente de Morais, acabamento original, porém em perfeito estado.. Quase divisa de Lourdes e perto do Laboratório Hermes Pardini, Minas I e Praça Marília de Dirceu.",PROPRIETÁRIO,Sim,Chave Comum,Local da Chave com Secretaria da Casa Mineira,Local da Chave com Secretaria da Casa Mineira,Não,[FS-CM],Sim,840000,550,,Mensalmente,,,,,,893588293,,2022-03-12 11:39,erro-sem_imgs,,,
